Time,atrium,kitchen,livingroom,toilet,bedroom
7570.0000,1,0,0,0,0
7571.0000,1,0,0,0,0
7572.0000,1,0,0,0,0
7573.0000,1,0,0,0,0
7574.0000,1,0,0,0,0
7575.0000,1,0,0,0,0
7576.0000,1,0,0,0,0
7577.0000,1,0,0,0,0
7578.0000,1,0,0,0,0
7579.0000,1,0,0,0,0
7580.0000,1,0,0,0,0
7581.0000,1,0,0,0,0
7582.0000,1,0,0,0,0
7583.0000,1,0,0,0,0
7584.0000,1,0,0,0,0
7585.0000,1,0,0,0,0
7586.0000,1,0,0,0,0
7587.0000,1,0,0,0,0
7588.0000,1,0,0,0,0
7589.0000,1,0,0,0,0
7590.0000,1,0,0,0,0
7591.0000,1,0,0,0,0
7592.0000,1,0,0,0,0
7593.0000,1,0,0,0,0
7594.0000,1,0,0,0,0
7595.0000,1,0,0,0,0
7596.0000,1,0,0,0,0
7597.0000,1,0,0,0,0
7598.0000,1,0,0,0,0
7599.0000,1,0,0,0,0
7600.0000,1,0,0,0,0
7601.0000,1,0,0,0,0
7602.0000,1,0,0,0,0
7603.0000,1,0,0,0,0
7604.0000,1,0,0,0,0
7605.0000,1,0,0,0,0
7606.0000,1,0,0,0,0
7607.0000,1,0,0,0,0
7608.0000,1,0,0,0,0
7609.0000,1,0,0,0,0
7610.0000,1,0,0,0,0
7611.0000,1,0,0,0,0
7612.0000,1,0,0,0,0
7613.0000,1,0,0,0,0
7614.0000,1,0,0,0,0
7615.0000,1,0,0,0,0
7616.0000,1,0,0,0,0
7617.0000,1,0,0,0,0
7618.0000,1,0,0,0,0
7619.0000,1,0,0,0,0
7620.0000,1,0,0,0,0
7621.0000,1,0,0,0,0
7622.0000,1,0,0,0,0
7623.0000,1,0,0,0,0
7624.0000,1,0,0,0,0
7625.0000,1,0,0,0,0
7626.0000,1,0,0,0,0
7627.0000,1,0,0,0,0
7628.0000,1,0,0,0,0
7629.0000,1,0,0,0,0
7630.0000,1,0,0,0,0
7631.0000,1,0,0,0,0
7632.0000,1,0,0,0,0
7633.0000,1,0,0,0,0
7634.0000,1,0,0,0,0
7635.0000,1,0,0,0,0
7636.0000,1,0,0,0,0
7637.0000,1,0,0,0,0
7638.0000,1,0,0,0,0
7639.0000,1,0,0,0,0
7640.0000,1,0,0,0,0
7641.0000,1,0,0,0,0
7642.0000,1,0,0,0,0
7643.0000,1,0,0,0,0
7644.0000,1,0,0,0,0
7645.0000,1,0,0,0,0
7646.0000,1,0,0,0,0
7647.0000,1,0,0,0,0
7648.0000,1,0,0,0,0
7649.0000,1,0,0,0,0
7650.0000,1,0,0,0,0
7651.0000,1,0,0,0,0
7652.0000,1,0,0,0,0
7653.0000,1,0,0,0,0
7654.0000,1,0,0,0,0
7655.0000,1,0,0,0,0
7656.0000,1,0,0,0,0
7657.0000,1,0,0,0,0
7658.0000,1,0,0,0,0
7659.0000,1,0,0,0,0
7660.0000,1,0,0,0,0
7661.0000,1,0,0,0,0
7662.0000,1,0,0,0,0
7663.0000,1,0,0,0,0
7664.0000,1,0,0,0,0
7665.0000,1,0,0,0,0
7666.0000,1,0,0,0,0
7667.0000,1,0,0,0,0
7668.0000,1,0,0,0,0
7669.0000,1,0,0,0,0
7670.0000,1,0,0,0,0
7671.0000,1,0,0,0,0
7672.0000,1,0,0,0,0
7673.0000,1,0,0,0,0
7674.0000,1,0,0,0,0
7675.0000,1,0,0,0,0
7676.0000,1,0,0,0,0
7677.0000,1,0,0,0,0
7678.0000,1,0,0,0,0
7679.0000,1,0,0,0,0
7680.0000,1,0,0,0,0
7681.0000,1,0,0,0,0
7682.0000,1,0,0,0,0
7683.0000,1,0,0,0,0
7684.0000,1,0,0,0,0
7685.0000,1,0,0,0,0
7686.0000,1,0,0,0,0
7687.0000,1,0,0,0,0
7688.0000,1,0,0,0,0
7689.0000,1,0,0,0,0
7690.0000,1,0,0,0,0
7691.0000,1,0,0,0,0
7692.0000,1,0,0,0,0
7693.0000,1,0,0,0,0
7694.0000,1,0,0,0,0
7695.0000,1,0,0,0,0
7696.0000,1,0,0,0,0
7697.0000,1,0,0,0,0
7698.0000,1,0,0,0,0
7699.0000,1,0,0,0,0
7700.0000,1,0,0,0,0
7701.0000,1,0,0,0,0
7702.0000,1,0,0,0,0
7703.0000,1,0,0,0,0
7704.0000,1,0,0,0,0
7705.0000,1,0,0,0,0
7706.0000,1,0,0,0,0
7707.0000,1,0,0,0,0
7708.0000,1,0,0,0,0
7709.0000,1,0,0,0,0
7710.0000,1,0,0,0,0
7711.0000,1,0,0,0,0
7712.0000,1,0,0,0,0
7713.0000,1,0,0,0,0
7714.0000,1,0,0,0,0
7715.0000,1,0,0,0,0
7716.0000,1,0,0,0,0
7717.0000,1,0,0,0,0
7718.0000,1,0,0,0,0
7719.0000,1,0,0,0,0
7720.0000,1,0,0,0,1
7721.0000,1,0,0,0,1
7722.0000,1,0,0,0,1
7723.0000,1,0,0,0,1
7724.0000,1,0,0,0,1
7725.0000,1,0,0,0,1
7726.0000,1,0,0,0,1
7727.0000,1,0,0,0,1
7728.0000,1,0,0,0,1
7729.0000,1,0,0,0,1
7730.0000,1,0,0,0,1
7731.0000,1,0,0,0,1
7732.0000,1,0,0,0,1
7733.0000,1,0,0,0,1
7734.0000,1,0,0,0,1
7735.0000,1,0,0,0,1
7736.0000,1,0,0,0,1
7737.0000,1,0,0,0,1
7738.0000,1,0,0,0,1
7739.0000,1,0,0,0,1
7740.0000,1,0,0,0,1
7741.0000,1,0,0,0,1
7742.0000,1,0,0,0,1
7743.0000,1,0,0,0,1
7744.0000,1,0,0,0,1
7745.0000,1,0,0,0,1
7746.0000,1,0,0,0,1
7747.0000,1,0,0,0,1
7748.0000,1,0,0,0,1
7749.0000,1,0,0,0,1
7750.0000,1,0,0,0,1
7751.0000,1,0,0,0,1
7752.0000,1,0,0,0,1
7753.0000,1,0,0,0,1
7754.0000,1,0,0,0,1
7755.0000,1,0,0,0,1
7756.0000,1,0,0,0,1
7757.0000,1,0,0,0,1
7758.0000,1,0,0,0,1
7759.0000,1,0,0,0,1
7760.0000,1,0,0,0,1
7761.0000,1,0,0,0,1
7762.0000,1,0,0,0,1
7763.0000,1,0,0,0,1
7764.0000,1,0,0,0,1
7765.0000,1,0,0,0,1
7766.0000,1,0,0,0,1
7767.0000,1,0,0,0,1
7768.0000,1,0,0,0,1
7769.0000,1,0,0,0,1
7770.0000,1,0,0,0,1
7771.0000,1,0,0,0,1
7772.0000,1,0,0,0,1
7773.0000,1,0,0,0,1
7774.0000,1,0,0,0,1
7775.0000,1,0,0,0,1
7776.0000,1,0,0,0,1
7777.0000,1,0,0,0,1
7778.0000,1,0,0,0,1
7779.0000,1,0,0,0,1
7780.0000,1,0,0,0,1
7781.0000,1,0,0,0,1
7782.0000,1,0,0,0,1
7783.0000,1,0,0,0,1
7784.0000,1,0,0,0,1
7785.0000,1,0,0,0,1
7786.0000,1,0,0,0,1
7787.0000,1,0,0,0,1
7788.0000,1,0,0,0,1
7789.0000,1,0,0,0,1
7790.0000,1,0,0,0,1
7791.0000,1,0,0,0,1
7792.0000,1,0,0,0,1
7793.0000,1,0,0,0,1
7794.0000,1,0,0,0,1
7795.0000,1,0,0,0,1
7796.0000,1,0,0,0,1
7797.0000,1,0,0,0,1
7798.0000,1,0,0,0,1
7799.0000,1,0,0,0,1
7800.0000,1,0,0,0,1
7801.0000,1,0,0,0,1
7802.0000,1,0,0,0,1
7803.0000,1,0,0,0,1
7804.0000,1,0,0,0,1
7805.0000,1,0,0,0,1
7806.0000,1,0,0,0,1
7807.0000,1,0,0,0,1
7808.0000,1,0,0,0,1
7809.0000,1,0,0,0,1
7810.0000,1,0,0,0,1
7811.0000,1,0,0,0,1
7812.0000,1,0,0,0,1
7813.0000,1,0,0,0,1
7814.0000,1,0,0,0,1
7815.0000,1,0,0,0,1
7816.0000,1,0,0,0,1
7817.0000,1,0,0,0,1
7818.0000,1,0,0,0,1
7819.0000,1,0,0,0,1
7820.0000,1,0,0,0,1
7821.0000,1,0,0,0,1
7822.0000,1,0,0,0,1
7823.0000,1,0,0,0,1
7824.0000,1,0,0,0,1
7825.0000,1,0,0,0,1
7826.0000,1,0,0,0,1
7827.0000,1,0,0,0,1
7828.0000,1,0,0,0,1
7829.0000,1,0,0,0,1
7830.0000,1,0,0,0,1
7831.0000,1,0,0,0,1
7832.0000,1,0,0,0,1
7833.0000,1,0,0,0,1
7834.0000,1,0,0,0,1
7835.0000,1,0,0,0,1
7836.0000,1,0,0,0,1
7837.0000,1,0,0,0,1
7838.0000,1,0,0,0,1
7839.0000,1,0,0,0,1
7840.0000,1,0,0,0,1
7841.0000,1,0,0,0,1
7842.0000,1,0,0,0,1
7843.0000,1,0,0,0,1
7844.0000,1,0,0,0,1
7845.0000,1,0,0,1,1
7846.0000,1,0,0,1,1
7847.0000,1,0,0,1,1
7848.0000,0,0,0,1,1
7849.0000,0,0,0,1,1
7850.0000,0,0,0,1,1
7851.0000,0,0,0,1,1
7852.0000,0,0,0,1,1
7853.0000,0,0,0,1,1
7854.0000,0,0,0,1,1
7855.0000,0,0,0,1,1
7856.0000,0,0,0,1,1
7857.0000,0,0,0,1,1
7858.0000,0,0,0,1,1
7859.0000,0,0,0,1,1
7860.0000,0,0,0,1,1
7861.0000,0,0,0,1,1
7862.0000,0,0,0,1,1
7863.0000,0,0,0,1,1
7864.0000,0,0,0,1,1
7865.0000,0,0,0,1,1
7866.0000,0,0,0,1,1
7867.0000,0,0,0,1,1
7868.0000,0,0,0,1,1
7869.0000,0,0,0,1,1
7870.0000,0,0,0,1,1
7871.0000,0,0,0,1,1
7872.0000,0,0,0,1,1
7873.0000,0,0,0,1,1
7874.0000,0,0,0,1,1
7875.0000,0,0,0,1,1
7876.0000,0,0,0,1,1
7877.0000,0,0,0,1,1
7878.0000,0,0,0,1,1
7879.0000,0,0,0,1,1
7880.0000,0,0,0,1,1
7881.0000,0,0,0,1,1
7882.0000,0,0,0,1,1
7883.0000,0,0,0,1,1
7884.0000,0,0,0,1,1
7885.0000,0,0,0,1,1
7886.0000,0,0,0,1,1
7887.0000,0,0,0,1,1
7888.0000,0,0,0,1,1
7889.0000,0,0,0,1,1
7890.0000,0,0,0,1,1
7891.0000,0,0,0,1,1
7892.0000,0,0,0,1,1
7893.0000,0,0,0,1,1
7894.0000,0,0,0,1,1
7895.0000,0,0,0,1,1
7896.0000,0,0,0,1,1
7897.0000,0,0,0,1,1
7898.0000,0,0,0,1,1
7899.0000,0,0,0,1,1
7900.0000,0,0,0,1,0
7901.0000,0,0,0,1,0
7902.0000,0,0,0,1,0
7903.0000,0,0,0,1,0
7904.0000,0,0,0,1,0
7905.0000,0,0,0,1,0
7906.0000,0,0,0,1,0
7907.0000,0,0,0,1,0
7908.0000,0,0,0,1,0
7909.0000,0,0,0,1,0
7910.0000,0,0,0,1,0
7911.0000,0,0,0,1,0
7912.0000,0,0,0,1,0
7913.0000,0,0,0,1,0
7914.0000,0,0,0,1,0
7915.0000,0,0,0,1,0
7916.0000,0,0,0,1,0
7917.0000,0,0,0,1,0
7918.0000,0,0,0,1,0
7919.0000,0,0,0,1,0
7920.0000,0,0,0,1,0
7921.0000,0,0,0,1,0
7922.0000,0,0,0,1,0
7923.0000,0,0,0,1,0
7924.0000,0,0,0,1,0
7925.0000,0,0,0,1,0
7926.0000,0,0,0,1,0
7927.0000,0,0,0,1,0
7928.0000,0,0,0,1,0
7929.0000,0,0,0,1,0
7930.0000,0,0,0,1,0
7931.0000,0,0,0,1,0
7932.0000,0,0,0,1,0
7933.0000,0,0,0,1,0
7934.0000,0,0,0,1,0
7935.0000,0,0,0,1,0
7936.0000,0,0,0,1,0
7937.0000,0,0,0,1,0
7938.0000,0,0,0,1,0
7939.0000,0,0,0,1,0
7940.0000,0,0,0,1,0
7941.0000,0,0,0,1,0
7942.0000,0,0,0,1,0
7943.0000,0,0,0,1,0
7944.0000,0,0,0,1,0
7945.0000,0,0,0,1,0
7946.0000,0,0,0,1,0
7947.0000,0,0,0,1,0
7948.0000,0,0,0,1,0
7949.0000,0,0,0,1,0
7950.0000,0,0,0,1,0
7951.0000,0,0,0,1,0
7952.0000,0,0,0,1,0
7953.0000,0,0,0,1,0
7954.0000,0,0,0,1,0
7955.0000,0,0,0,1,0
7956.0000,0,0,0,1,0
7957.0000,0,0,0,1,0
7958.0000,0,0,0,1,0
7959.0000,0,0,0,1,0
7960.0000,0,0,0,1,0
7961.0000,0,0,0,1,0
7962.0000,0,0,0,1,0
7963.0000,0,0,0,1,0
7964.0000,0,0,0,1,0
7965.0000,0,0,0,1,0
7966.0000,0,0,0,1,0
7967.0000,0,0,0,1,0
7968.0000,0,0,0,1,0
7969.0000,0,0,0,1,0
7970.0000,0,0,0,1,0
7971.0000,0,0,0,1,0
7972.0000,0,0,0,1,0
7973.0000,0,0,0,1,0
7974.0000,0,0,0,1,0
7975.0000,0,0,0,1,0
7976.0000,0,0,0,1,0
7977.0000,0,0,0,1,0
7978.0000,0,0,0,1,0
7979.0000,0,0,0,1,0
7980.0000,0,0,0,1,0
7981.0000,0,0,0,1,0
7982.0000,1,0,0,1,0
7983.0000,1,1,0,1,0
7984.0000,1,1,0,1,0
7985.0000,1,1,0,1,0
7986.0000,1,1,0,1,0
7987.0000,1,1,0,1,0
7988.0000,1,1,0,1,0
7989.0000,1,1,0,1,0
7990.0000,1,1,0,1,0
7991.0000,1,1,0,1,0
7992.0000,1,1,0,1,0
7993.0000,1,1,0,1,0
7994.0000,1,1,0,1,0
7995.0000,1,1,0,1,0
7996.0000,1,1,0,1,0
7997.0000,1,1,0,1,0
7998.0000,1,1,0,1,0
7999.0000,1,1,0,1,0
8000.0000,1,1,0,1,0
8001.0000,1,1,0,1,0
8002.0000,1,1,0,1,0
8003.0000,1,1,0,1,0
8004.0000,1,1,0,1,0
8005.0000,1,1,0,1,0
8006.0000,1,1,0,1,0
8007.0000,1,1,0,1,0
8008.0000,1,1,0,1,0
8009.0000,1,1,0,1,0
8010.0000,1,1,0,1,0
8011.0000,1,1,0,1,0
8012.0000,1,1,0,1,0
8013.0000,1,1,0,1,0
8014.0000,1,1,0,1,0
8015.0000,1,1,0,1,0
8016.0000,1,1,0,1,0
8017.0000,1,1,0,1,0
8018.0000,1,1,0,1,0
8019.0000,1,1,0,1,0
8020.0000,1,1,0,1,0
8021.0000,1,1,0,1,0
8022.0000,1,1,0,1,0
8023.0000,1,1,0,1,0
8024.0000,1,1,0,1,0
8025.0000,1,1,0,1,0
8026.0000,1,1,0,1,0
8027.0000,1,1,0,1,0
8028.0000,1,1,0,1,0
8029.0000,1,1,0,1,0
8030.0000,1,1,0,1,0
8031.0000,1,1,0,1,0
8032.0000,1,1,0,1,0
8033.0000,1,1,0,1,0
8034.0000,1,1,0,1,0
8035.0000,1,1,0,1,0
8036.0000,1,1,0,1,0
8037.0000,1,1,0,1,0
8038.0000,1,1,0,1,0
8039.0000,1,1,0,1,0
8040.0000,1,1,0,1,0
8041.0000,1,1,0,1,0
8042.0000,1,1,0,1,0
8043.0000,1,1,0,1,0
8044.0000,1,1,0,1,0
8045.0000,1,1,0,1,0
8046.0000,1,1,0,1,0
8047.0000,1,1,0,1,0
8048.0000,1,1,0,1,0
8049.0000,1,1,0,1,0
8050.0000,1,1,0,1,0
8051.0000,1,1,0,1,0
8052.0000,1,1,0,1,0
8053.0000,1,1,0,1,0
8054.0000,1,1,0,1,0
8055.0000,1,1,0,1,0
8056.0000,1,1,0,1,0
8057.0000,1,1,0,1,0
8058.0000,1,1,0,1,0
8059.0000,1,1,0,1,0
8060.0000,1,1,0,1,0
8061.0000,1,1,0,1,0
8062.0000,1,1,0,1,0
8063.0000,1,1,0,1,0
8064.0000,1,1,0,1,0
8065.0000,1,1,0,1,0
8066.0000,1,1,0,1,0
8067.0000,1,1,0,1,0
8068.0000,1,1,0,1,0
8069.0000,1,1,0,1,0
8070.0000,1,1,0,1,0
8071.0000,1,1,0,1,0
8072.0000,1,1,0,1,0
8073.0000,1,1,0,1,0
8074.0000,1,1,0,1,0
8075.0000,1,1,0,1,0
8076.0000,1,1,0,1,0
8077.0000,1,1,0,1,0
8078.0000,1,1,0,1,0
8079.0000,1,1,0,1,0
8080.0000,1,1,0,1,0
8081.0000,1,1,0,1,0
8082.0000,1,1,0,1,0
8083.0000,1,1,0,1,0
8084.0000,1,1,0,1,0
8085.0000,1,1,0,1,0
8086.0000,1,1,0,1,0
8087.0000,1,1,0,1,0
8088.0000,1,1,0,1,0
8089.0000,1,1,0,1,0
8090.0000,1,1,0,1,0
8091.0000,1,1,0,1,0
8092.0000,1,1,0,1,0
8093.0000,1,1,0,1,0
8094.0000,1,1,0,1,0
8095.0000,1,1,0,1,0
8096.0000,1,1,0,1,0
8097.0000,1,1,0,1,0
8098.0000,1,1,0,1,0
8099.0000,1,1,0,1,0
8100.0000,1,1,0,1,0
8101.0000,1,1,0,1,0
8102.0000,1,1,0,1,0
8103.0000,1,1,0,1,0
8104.0000,1,1,0,1,0
8105.0000,1,1,0,1,0
8106.0000,1,1,0,1,0
8107.0000,1,1,0,1,0
8108.0000,1,1,0,1,0
8109.0000,1,1,0,1,0
8110.0000,1,1,0,1,0
8111.0000,1,1,0,1,0
8112.0000,1,1,0,1,0
8113.0000,1,1,0,1,0
8114.0000,1,1,0,1,0
8115.0000,1,1,0,1,0
8116.0000,1,1,0,1,0
8117.0000,1,1,0,1,0
8118.0000,1,1,0,1,0
8119.0000,1,1,0,1,0
8120.0000,1,1,0,1,0
8121.0000,1,1,0,1,0
8122.0000,1,1,0,1,0
8123.0000,1,1,0,1,0
8124.0000,1,1,0,1,0
8125.0000,1,1,0,1,0
8126.0000,1,1,0,1,0
8127.0000,1,1,0,1,0
8128.0000,1,1,0,1,0
8129.0000,1,1,0,1,0
8130.0000,1,1,0,1,0
8131.0000,1,1,0,1,0
8132.0000,1,1,0,1,0
8133.0000,1,1,0,1,0
8134.0000,1,1,0,1,0
8135.0000,1,1,0,1,0
8136.0000,1,1,0,1,0
8137.0000,1,1,0,1,0
8138.0000,1,1,0,1,0
8139.0000,1,1,0,1,0
8140.0000,1,1,0,1,0
8141.0000,1,1,0,1,0
8142.0000,1,1,0,1,0
8143.0000,1,1,0,1,0
8144.0000,1,1,0,1,0
8145.0000,1,1,0,1,0
8146.0000,1,1,0,1,0
8147.0000,1,1,0,1,0
8148.0000,1,1,0,1,0
8149.0000,1,1,0,1,0
8150.0000,1,1,0,1,0
8151.0000,1,1,0,1,0
8152.0000,1,1,0,1,0
8153.0000,1,1,0,1,0
8154.0000,1,1,0,1,0
8155.0000,1,1,0,1,0
8156.0000,1,1,0,1,0
8157.0000,1,1,0,1,1
8158.0000,1,1,0,1,1
8159.0000,1,1,0,1,1
8160.0000,1,1,0,1,1
8161.0000,1,1,0,1,1
8162.0000,0,1,0,1,1
8163.0000,0,0,0,1,1
8164.0000,0,0,0,1,1
8165.0000,0,0,0,1,1
8166.0000,0,0,0,1,1
8167.0000,0,0,0,1,1
8168.0000,0,0,0,1,1
8169.0000,0,0,0,1,1
8170.0000,0,0,0,1,1
8171.0000,0,0,0,1,1
8172.0000,0,0,0,1,1
8173.0000,0,0,0,1,1
8174.0000,0,0,0,1,1
8175.0000,0,0,0,1,1
8176.0000,0,0,0,1,1
8177.0000,0,0,0,1,1
8178.0000,0,0,0,1,1
8179.0000,0,0,0,1,1
8180.0000,0,0,0,1,1
8181.0000,0,0,0,1,1
8182.0000,0,0,0,1,1
8183.0000,0,0,0,1,1
8184.0000,0,0,0,1,1
8185.0000,0,0,0,1,1
8186.0000,0,0,0,1,1
8187.0000,0,0,0,1,1
8188.0000,0,0,0,1,1
8189.0000,0,0,0,1,1
8190.0000,0,0,0,1,1
8191.0000,0,0,0,1,1
8192.0000,0,0,0,1,1
8193.0000,0,0,0,1,1
8194.0000,0,0,0,1,1
8195.0000,0,0,0,1,1
8196.0000,0,0,0,1,1
8197.0000,0,0,0,1,1
8198.0000,0,0,0,1,1
8199.0000,0,0,0,1,1
8200.0000,0,0,0,1,1
8201.0000,0,0,0,1,1
8202.0000,0,0,0,1,1
8203.0000,0,0,0,1,1
8204.0000,0,0,0,1,1
8205.0000,0,0,0,0,1
8206.0000,0,0,0,0,1
8207.0000,0,0,0,0,1
8208.0000,0,0,0,0,1
8209.0000,0,0,0,0,1
8210.0000,0,0,0,0,1
8211.0000,0,0,0,0,1
8212.0000,0,0,0,0,1
8213.0000,0,0,0,0,1
8214.0000,0,0,0,0,1
8215.0000,0,0,0,0,1
8216.0000,0,0,0,0,1
8217.0000,0,0,0,0,1
8218.0000,0,0,0,0,1
8219.0000,0,0,0,0,1
8220.0000,0,0,0,0,1
8221.0000,0,0,0,0,1
8222.0000,0,0,0,0,1
8223.0000,0,0,0,0,1
8224.0000,0,0,0,0,1
8225.0000,0,0,0,0,1
8226.0000,0,0,0,0,1
8227.0000,0,0,0,0,1
8228.0000,0,0,0,0,1
8229.0000,0,0,0,0,1
8230.0000,0,0,0,0,1
8231.0000,0,0,0,0,1
8232.0000,0,0,0,0,1
8233.0000,0,0,0,0,1
8234.0000,0,0,0,0,1
8235.0000,0,0,0,0,1
8236.0000,0,0,0,0,1
8237.0000,0,0,0,0,1
8238.0000,0,0,0,0,1
8239.0000,0,0,0,0,1
8240.0000,0,0,0,0,1
8241.0000,0,0,0,0,1
8242.0000,0,0,0,0,1
8243.0000,0,0,0,0,1
8244.0000,0,0,0,0,1
8245.0000,0,0,0,0,1
8246.0000,0,0,0,0,1
8247.0000,0,0,0,0,1
8248.0000,0,0,0,0,1
8249.0000,0,0,0,0,1
8250.0000,0,0,0,0,1
8251.0000,0,0,0,0,1
8252.0000,0,0,0,0,1
8253.0000,0,0,0,0,1
8254.0000,0,0,0,0,1
8255.0000,0,0,0,0,1
8256.0000,0,0,0,0,1
8257.0000,0,0,0,0,1
8258.0000,0,0,0,0,1
8259.0000,0,0,0,0,1
8260.0000,0,0,0,0,1
8261.0000,0,0,0,0,1
8262.0000,0,0,0,0,1
8263.0000,0,0,0,0,1
8264.0000,0,0,0,0,1
8265.0000,0,0,0,0,1
8266.0000,0,0,0,0,1
8267.0000,0,0,0,0,1
8268.0000,0,0,0,0,1
8269.0000,0,0,0,0,1
8270.0000,0,0,0,0,1
8271.0000,0,0,0,0,1
8272.0000,0,0,0,0,1
8273.0000,0,0,0,0,1
8274.0000,0,0,0,0,1
8275.0000,0,0,0,0,1
8276.0000,0,0,0,0,1
8277.0000,0,0,0,0,1
8278.0000,0,0,0,0,1
8279.0000,0,0,0,0,1
8280.0000,0,0,0,0,1
8281.0000,0,0,0,0,1
8282.0000,0,0,0,0,1
8283.0000,0,0,0,0,1
8284.0000,0,0,0,0,1
8285.0000,0,0,0,0,1
8286.0000,0,0,0,0,1
8287.0000,0,0,0,0,1
8288.0000,0,0,0,0,1
8289.0000,0,0,0,0,1
8290.0000,0,0,0,0,1
8291.0000,0,0,0,0,1
8292.0000,0,0,0,0,1
8293.0000,0,0,0,0,1
8294.0000,0,0,0,0,1
8295.0000,0,0,0,0,1
8296.0000,0,0,0,0,1
8297.0000,0,0,0,0,1
8298.0000,0,0,0,0,1
8299.0000,0,0,0,0,1
8300.0000,0,0,0,0,1
8301.0000,0,0,0,0,1
8302.0000,0,0,0,0,1
8303.0000,0,0,0,0,1
8304.0000,0,0,0,0,1
8305.0000,0,0,0,0,1
8306.0000,0,0,0,0,1
8307.0000,0,0,0,0,1
8308.0000,0,0,0,0,1
8309.0000,0,0,0,0,1
8310.0000,0,0,0,0,1
8311.0000,0,0,0,0,1
8312.0000,0,0,0,0,1
8313.0000,0,0,0,0,1
8314.0000,0,0,0,0,1
8315.0000,0,0,0,0,1
8316.0000,0,0,0,0,1
8317.0000,0,0,0,0,1
8318.0000,0,0,0,0,1
8319.0000,0,0,0,0,1
8320.0000,1,0,0,0,1
8321.0000,1,0,0,0,1
8322.0000,1,0,0,0,1
8323.0000,1,0,0,0,1
8324.0000,1,0,0,0,1
8325.0000,1,0,0,0,1
8326.0000,1,0,0,0,1
8327.0000,1,0,0,0,1
8328.0000,1,0,0,0,1
8329.0000,1,0,0,0,1
8330.0000,1,0,0,0,1
8331.0000,1,0,0,0,1
8332.0000,1,0,0,0,1
8333.0000,1,0,0,0,1
8334.0000,1,0,0,0,1
8335.0000,1,0,0,0,1
8336.0000,1,0,0,0,1
8337.0000,1,0,0,0,0
8338.0000,1,0,0,0,0
8339.0000,1,0,0,0,0
8340.0000,1,0,0,0,0
8341.0000,1,0,0,0,0
8342.0000,1,0,0,0,0
8343.0000,1,0,0,0,0
8344.0000,1,0,0,0,0
8345.0000,1,0,0,0,0
8346.0000,1,0,0,0,0
8347.0000,1,0,0,0,0
8348.0000,1,0,0,0,0
8349.0000,1,0,0,0,0
8350.0000,1,0,0,0,0
8351.0000,1,0,0,0,0
8352.0000,1,0,0,0,0
8353.0000,1,0,0,0,0
8354.0000,1,0,0,0,0
8355.0000,1,0,0,0,0
8356.0000,1,0,0,0,0
8357.0000,1,0,0,0,0
8358.0000,1,0,0,0,0
8359.0000,1,0,0,0,0
8360.0000,1,0,0,0,0
8361.0000,1,0,0,0,0
8362.0000,1,0,0,0,0
8363.0000,1,0,0,0,0
8364.0000,1,0,0,0,0
8365.0000,1,0,0,0,0
8366.0000,1,0,0,0,0
8367.0000,1,0,0,0,0
8368.0000,1,0,0,0,0
8369.0000,1,0,0,0,0
8370.0000,1,0,0,0,0
8371.0000,1,0,0,0,0
8372.0000,1,0,0,0,0
8373.0000,1,0,0,0,0
8374.0000,1,0,0,0,0
8375.0000,1,0,0,0,0
8376.0000,1,0,0,0,0
8377.0000,1,0,0,0,0
8378.0000,1,0,0,0,0
8379.0000,1,0,0,0,0
8380.0000,1,0,0,0,0
8381.0000,1,0,0,0,0
8382.0000,1,0,0,0,0
8383.0000,1,0,0,0,0
8384.0000,1,0,0,0,0
8385.0000,1,0,0,0,0
8386.0000,1,0,0,0,0
8387.0000,1,0,0,0,0
8388.0000,1,0,0,0,0
8389.0000,1,0,0,0,0
8390.0000,1,0,0,0,0
8391.0000,1,0,0,0,0
8392.0000,1,0,0,0,0
8393.0000,1,0,0,0,0
8394.0000,1,0,0,0,0
8395.0000,1,0,0,0,0
8396.0000,1,0,0,0,0
8397.0000,1,0,0,0,0
8398.0000,1,0,0,0,0
8399.0000,1,0,0,0,0
8400.0000,1,0,0,0,0
8401.0000,1,0,0,0,0
8402.0000,1,0,0,0,0
8403.0000,1,0,0,0,0
8404.0000,1,0,0,0,0
8405.0000,1,0,0,0,0
8406.0000,1,0,0,0,0
8407.0000,1,0,0,0,0
8408.0000,1,0,0,0,0
8409.0000,1,0,0,0,0
8410.0000,1,0,0,0,0
8411.0000,1,0,0,0,0
8412.0000,1,0,0,0,0
8413.0000,1,0,0,0,0
8414.0000,1,0,0,0,0
8415.0000,1,0,0,0,0
8416.0000,1,0,0,0,0
8417.0000,1,0,0,0,0
8418.0000,1,0,0,0,0
8419.0000,1,0,0,0,0
8420.0000,1,0,0,0,0
8421.0000,1,0,0,0,0
8422.0000,1,0,0,0,0
8423.0000,1,0,0,0,0
8424.0000,1,0,0,0,0
8425.0000,1,0,0,0,0
8426.0000,1,0,0,0,0
8427.0000,1,0,0,0,0
8428.0000,1,0,0,0,0
8429.0000,1,0,0,0,0
8430.0000,1,0,0,0,0
8431.0000,1,0,0,0,0
8432.0000,1,0,0,0,0
8433.0000,1,0,0,0,0
8434.0000,1,0,0,0,0
8435.0000,1,0,0,0,0
8436.0000,1,0,0,0,0
8437.0000,1,0,0,0,0
8438.0000,1,0,0,0,0
8439.0000,1,0,0,0,0
8440.0000,1,0,0,0,0
8441.0000,1,0,0,0,0
8442.0000,1,0,0,0,0
